ユリウス暦,1633/1/30,2月28日,3月30日,4月28日,5月28日,6月26日,7月26日,8月25日,9月23日,10月23日,11月21日,12月21日,
寛永十一年（甲戌）,一月,二月※,三月,四月※,五月,六月※,七月,閏七月※,八月,九月,十月※,十一月,十二月
グレゴリオ暦,1634/1/29,2月28日,3月29日,4月28日,5月27日,6月26日,7月25日,8月24日,9月22日,10月22日,11月21日,12月20日,1635/1/19
ユリウス暦,1634/1/19,2月18日,3月19日,4月18日,5月17日,6月16日,7月15日,8月14日,9月12日,10月12日,11月11日,12月10日,1635/1/9
寛永十二年（乙亥）,一月※,二月※,三月,四月※,五月※,六月,七月,八月※,九月,十月,十一月※,十二月,
グレゴリオ暦,1635/2/18,3月19日,4月17日,5月17日,6月15日,7月14日,8月13日,9月12日,10月11日,11月10日,12月10日,1636/1/8,
ユリウス暦,1635/2/8,3月9日,4月7日,5月7日,6月5日,7月4日,8月3日,9月2日,10月1日,10月31日,11月30日,12月29日,
寛永十三年（丙子）,一月,二月※,三月※,四月,五月※,六月※,七月,八月※,九月,十月,十一月,十二月※,
グレゴリオ暦,1636/2/7,3月8日,4月6日,5月5日,6月4日,7月3日,8月1日,8月31日,9月29日,10月29日,11月28日,12月28日,
ユリウス暦,1636/1/28,2月27日,3月27日,4月25日,5月25日,6月23日,7月22日,8月21日,9月19日,10月19日,11月18日,12月18日,
寛永十四年（丁丑）,一月,二月,三月※,閏三月※,四月,五月※,六月※,七月,八月※,九月,十月,十一月※,十二月
グレゴリオ暦,1637/1/26,2月25日,3月27日,4月25日,5月24日,6月23日,7月22日,8月20日,9月19日,10月18日,11月17日,12月17日,1638/1/15
ユリウス暦,1637/1/16,2月15日,3月17日,4月15日,5月14日,6月13日,7月12日,8月10日,9月9日,10月8日,11月7日,12月7日,1638/1/5
寛永十五年（戊寅）,一月,二月※,三月,四月※,五月,六月※,七月※,八月,九月※,十月,十一月※,十二月,
グレゴリオ暦,1638/2/14,3月16日,4月14日,5月14日,6月12日,7月12日,8月10日,9月8日,10月8日,11月6日,12月6日,1639/1/4,
ユリウス暦,1638/2/4,3月6日,4月4日,5月4日,6月2日,7月2日,7月31日,8月29日,9月28日,10月27日,11月26日,12月25日,
寛永十六年（己卯）,一月,二月,三月※,四月,五月※,六月,七月※,八月※,九月,十月※,十一月,閏十一月※,十二月
グレゴリオ暦,1639/2/3,3月5日,4月4日,5月3日,6月2日,7月1日,7月31日,8月29日,9月27日,10月27日,11月25日,12月25日,1640/1/23
ユリウス暦,1639/1/24,2月23日,3月25日,4月23日,5月23日,6月21日,7月21日,8月19日,9月17日,10月17日,11月15日,12月15日,1640/1/13
寛永十七年（庚辰）,一月,二月※,三月,四月,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月※,
グレゴリオ暦,1640/2/22,3月23日,4月21日,5月21日,6月20日,7月19日,8月17日,9月16日,10月15日,11月14日,12月13日,1641/1/12,
ユリウス暦,1640/2/12,3月13日,4月11日,5月11日,6月10日,7月9日,8月7日,9月6日,10月5日,11月4日,12月3日,1641/1/2,
寛永十八年（辛巳）,一月,二月※,三月,四月,五月※,六月,七月※,八月,九月※,十月,十一月※,十二月,
グレゴリオ暦,1641/2/10,3月12日,4月10日,5月10日,6月9日,7月8日,8月7日,9月5日,10月5日,11月3日,12月3日,1642/1/1,
ユリウス暦,1641/1/31,3月2日,3月31日,4月30日,5月30日,6月28日,7月28日,8月26日,9月25日,10月24日,11月23日,12月22日,
寛永十九年（壬午）,一月※,二月,三月※,四月,五月※,六月,七月,八月※,九月,閏九月※,十月,十一月※,十二月
グレゴリオ暦,1642/1/31,3月1日,3月31日,4月29日,5月29日,6月27日,7月27日,8月26日,9月24日,10月24日,11月22日,12月22日,1643/1/20
ユリウス暦,1642/1/21,2月19日,3月21日,4月19日,5月19日,6月17日,7月17日,8月16日,9月14日,10月14日,11月12日,12月12日,1643/1/10
寛永二十年（癸未）,一月※,二月,三月※,四月※,五月,六月,七月※,八月,九月,十月※,十一月,十二月※,
グレゴリオ暦,1643/2/19,3月20日,4月19日,5月18日,6月16日,7月16日,8月15日,9月13日,10月13日,11月12日,12月11日,1644/1/10,
ユリウス暦,1643/2/9,3月10日,4月9日,5月8日,6月6日,7月6日,8月5日,9月3日,10月3日,11月2日,12月1日,12月31日,
寛永二十一年（甲申）,一月,二月※,三月,四月※,五月※,六月,七月※,八月,九月,十月,十一月※,十二月,
グレゴリオ暦,1644/2/8,3月9日,4月7日,5月7日,6月5日,7月4日,8月3日,9月1日,10月1日,10月31日,11月30日,12月29日,
ユリウス暦,1644/1/29,2月28日,3月28日,4月27日,5月26日,6月24日,7月24日,8月22日,9月21日,10月21日,11月20日,12月19日,
正保元年（甲申）,一月,二月※,三月,四月※,五月※,六月,七月※,八月,九月,十月,十一月※,十二月,
グレゴリオ暦,1644/2/8,3月9日,4月7日,5月7日,6月5日,7月4日,8月3日,9月1日,10月1日,10月31日,11月30日,12月29日,
ユリウス暦,1644/1/29,2月28日,3月28日,4月27日,5月26日,6月24日,7月24日,8月22日,9月21日,10月21日,11月20日,12月19日,
正保二年（乙酉）,一月※,二月,三月※,四月,五月※,閏五月※,六月,七月※,八月,九月,十月※,十一月,十二月
グレゴリオ暦,1645/1/28,2月26日,3月28日,4月26日,5月26日,6月24日,7月23日,8月22日,9月20日,10月20日,11月19日,12月18日,1646/1/17
ユリウス暦,1645/1/18,2月16日,3月18日,4月16日,5月16日,6月14日,7月13日,8月12日,9月10日,10月10日,11月9日,12月8日,1646/1/7
正保三年（丙戌）,一月※,二月,三月※,四月,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月,
グレゴリオ暦,1646/2/16,3月17日,4月16日,5月15日,6月14日,7月13日,8月11日,9月10日,10月9日,11月8日,12月7日,1647/1/6,
ユリウス暦,1646/2/6,3月7日,4月6日,5月5日,6月4日,7月3日,8月1日,8月31日,9月29日,10月29日,11月27日,12月27日,
正保四年（丁亥）,一月,二月※,三月,四月※,五月,六月※,七月※,八月※,九月,十月,十一月※,十二月,
グレゴリオ暦,1647/2/5,3月7日,4月5日,5月5日,6月3日,7月3日,8月1日,8月30日,9月28日,10月28日,11月27日,12月26日,
ユリウス暦,1647/1/26,2月25日,3月26日,4月25日,5月24日,6月23日,7月22日,8月20日,9月18日,10月18日,11月17日,12月16日,
正保五年（戊子）,一月,閏一月※,二月,三月,四月※,五月※,六月,七月※,八月,九月※,十月,十一月※,十二月
グレゴリオ暦,1648/1/25,2月24日,3月24日,4月23日,5月23日,6月21日,7月20日,8月19日,9月17日,10月17日,11月15日,12月15日,1649/1/13
ユリウス暦,1648/1/15,2月14日,3月14日,4月13日,5月13日,6月11日,7月10日,8月9日,9月7日,10月7日,11月5日,12月5日,1649/1/3
慶安元年（戊子）,一月,閏一月※,二月,三月,四月※,五月※,六月,七月※,八月,九月※,十月,十一月※,十二月
グレゴリオ暦,1648/1/25,2月24日,3月24日,4月23日,5月23日,6月21日,7月20日,8月19日,9月17日,10月17日,11月15日,12月15日,1649/1/13
ユリウス暦,1648/1/15,2月14日,3月14日,4月13日,5月13日,6月11日,7月10日,8月9日,9月7日,10月7日,11月5日,12月5日,1649/1/3
慶安二年（己丑）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月,十二月※,
グレゴリオ暦,1649/2/12,3月13日,4月12日,5月12日,6月10日,7月10日,8月8日,9月7日,10月6日,11月5日,12月4日,1650/1/3,
ユリウス暦,1649/2/2,3月3日,4月2日,5月2日,5月31日,6月30日,7月29日,8月28日,9月26日,10月26日,11月24日,12月24日,
慶安三年（庚寅）,一月,二月※,三月,四月※,五月,六月,七月※,八月,九月※,十月,閏十月※,十一月,十二月※
グレゴリオ暦,1650/2/1,3月3日,4月1日,5月1日,5月30日,6月29日,7月29日,8月27日,9月26日,10月25日,11月24日,12月23日,1651/1/22
ユリウス暦,1650/1/22,2月21日,3月22日,4月21日,5月20日,6月19日,7月19日,8月17日,9月16日,10月15日,11月14日,12月13日,1651/1/12
慶安四年（辛卯）,一月,二月※,三月,四月※,五月,六月※,七月,八月,九月※,十月,十一月※,十二月,
グレゴリオ暦,1651/2/20,3月22日,4月20日,5月20日,6月18日,7月18日,8月16日,9月15日,10月15日,11月13日,12月13日,1652/1/11,
ユリウス暦,1651/2/10,3月12日,4月10日,5月10日,6月8日,7月8日,8月6日,9月5日,10月5日,11月3日,12月3日,1652/1/1,
慶安五年（壬辰）,一月※,二月,三月※,四月※,五月,六月※,七月,八月,九月※,十月,十一月,十二月※,
グレゴリオ暦,1652/2/10,3月10日,4月9日,5月8日,6月6日,7月6日,8月4日,9月3日,10月3日,11月1日,12月1日,12月31日,
ユリウス暦,1652/1/31,2/29,3月30日,4月28日,5月27日,6月26日,7月25日,8月24日,9月23日,10月22日,11月21日,12月21日,
承応元年（壬辰）,一月※,二月,三月※,四月※,五月,六月※,七月,八月,九月※,十月,十一月,十二月※,
グレゴリオ暦,1652/2/10,3月10日,4月9日,5月8日,6月6日,7月6日,8月4日,9月3日,10月3日,11月1日,12月1日,12月31日,
ユリウス暦,1652/1/31,2/29,3月30日,4月28日,5月27日,6月26日,7月25日,8月24日,9月23日,10月22日,11月21日,12月21日,
承応二年（癸巳）,一月,二月※,三月,四月※,五月※,六月,閏六月※,七月,八月,九月※,十月,十一月,十二月※
グレゴリオ暦,1653/1/29,2月28日,3月29日,4月28日,5月27日,6月25日,7月25日,8月23日,9月22日,10月22日,11月20日,12月20日,1654/1/19
ユリウス暦,1653/1/19,2月18日,3月19日,4月18日,5月17日,6月15日,7月15日,8月13日,9月12日,10月12日,11月10日,12月10日,1654/1/9
承応三年（甲午）,一月,二月※,三月,四月※,五月※,六月,七月※,八月,九月※,十月,十一月,十二月,
グレゴリオ暦,1654/2/17,3月19日,4月17日,5月17日,6月15日,7月14日,8月13日,9月11日,10月11日,11月9日,12月9日,1655/1/8,
ユリウス暦,1654/2/7,3月9日,4月7日,5月7日,6月5日,7月4日,8月3日,9月1日,10月1日,10月30日,11月29日,12月29日,
承応四年（乙未）,一月※,二月,三月※,四月,五月※,六月※,七月※,八月,九月※,十月,十一月,十二月,
グレゴリオ暦,1655/2/7,3月8日,4月7日,5月6日,6月5日,7月4日,8月2日,8月31日,9月30日,10月29日,11月28日,12月28日,
ユリウス暦,1655/1/28,2月26日,3月28日,4月26日,5月26日,6月24日,7月23日,8月21日,9月20日,10月19日,11月18日,12月18日,
明暦元年（乙未）,一月※,二月,三月※,四月,五月※,六月※,七月※,八月,九月※,十月,十一月,十二月,
グレゴリオ暦,1655/2/7,3月8日,4月7日,5月6日,6月5日,7月4日,8月2日,8月31日,9月30日,10月29日,11月28日,12月28日,
ユリウス暦,1655/1/28,2月26日,3月28日,4月26日,5月26日,6月24日,7月23日,8月21日,9月20日,10月19日,11月18日,12月18日,
明暦二年（丙申）,一月※,二月,三月,四月※,閏四月,五月※,六月※,七月※,八月,九月※,十月,十一月,十二月※
グレゴリオ暦,1656/1/27,2月25日,3月26日,4月25日,5月24日,6月23日,7月22日,8月20日,9月18日,10月18日,11月16日,12月16日,1657/1/15
ユリウス暦,1656/1/17,2月15日,3月16日,4月15日,5月14日,6月13日,7月12日,8月10日,9月8日,10月8日,11月6日,12月6日,1657/1/5
明暦三年（丁酉）,一月,二月,三月,四月※,五月※,六月,七月※,八月,九月※,十月※,十一月,十二月,
グレゴリオ暦,1657/2/13,3月15日,4月14日,5月14日,6月12日,7月11日,8月10日,9月8日,10月8日,11月6日,12月5日,1658/1/4,
ユリウス暦,1657/2/3,3月5日,4月4日,5月4日,6月2日,7月1日,7月31日,8月29日,9月28日,10月27日,11月25日,12月25日,
明暦四年（戊戌）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月※,十二月,閏十二月
グレゴリオ暦,1658/2/3,3月4日,4月3日,5月3日,6月1日,7月1日,7月30日,8月29日,9月27日,10月27日,11月25日,12月24日,1659/1/23
ユリウス暦,1658/1/24,2月22日,3月24日,4月23日,5月22日,6月21日,7月20日,8月19日,9月17日,10月17日,11月15日,12月14日,1659/1/13
万治元年（戊戌）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月※,十二月,閏十二月
グレゴリオ暦,1658/2/3,3月4日,4月3日,5月3日,6月1日,7月1日,7月30日,8月29日,9月27日,10月27日,11月25日,12月24日,1659/1/23
ユリウス暦,1658/1/24,2月22日,3月24日,4月23日,5月22日,6月21日,7月20日,8月19日,9月17日,10月17日,11月15日,12月14日,1659/1/13
万治二年（己亥）,一月※,二月,三月※,四月,五月,六月※,七月,八月※,九月,十月※,十一月,十二月※,
グレゴリオ暦,1659/2/22,3月23日,4月22日,5月21日,6月20日,7月20日,8月18日,9月17日,10月16日,11月15日,12月14日,1660/1/13,
ユリウス暦,1659/2/12,3月13日,4月12日,5月11日,6月10日,7月10日,8月8日,9月7日,10月6日,11月5日,12月4日,1660/1/3,
万治三年（庚子）,一月,二月※,三月※,四月,五月,六月※,七月,八月,九月※,十月,十一月※,十二月,
グレゴリオ暦,1660/2/11,3月12日,4月10日,5月9日,6月8日,7月8日,8月6日,9月5日,10月5日,11月3日,12月3日,1661/1/1,
ユリウス暦,1660/2/1,3月2日,3月31日,4月29日,5月29日,6月28日,7月27日,8月26日,9月25日,10月24日,11月23日,12月22日,
万治四年（辛丑）,一月※,二月,三月※,四月※,五月,六月※,七月,八月,閏八月※,九月,十月,十一月※,十二月
グレゴリオ暦,1661/1/31,3月1日,3月31日,4月29日,5月28日,6月27日,7月26日,8月25日,9月24日,10月23日,11月22日,12月22日,1662/1/20
ユリウス暦,1661/1/21,2月19日,3月21日,4月19日,5月18日,6月17日,7月16日,8月15日,9月14日,10月13日,11月12日,12月12日,1662/1/10
寛文元年（辛丑）,一月※,二月,三月※,四月※,五月,六月※,七月,八月,閏八月※,九月,十月,十一月※,十二月
グレゴリオ暦,1661/1/31,3月1日,3月31日,4月29日,5月28日,6月27日,7月26日,8月25日,9月24日,10月23日,11月22日,12月22日,1662/1/20
ユリウス暦,1661/1/21,2月19日,3月21日,4月19日,5月18日,6月17日,7月16日,8月15日,9月14日,10月13日,11月12日,12月12日,1662/1/10
寛文二年（壬寅）,一月※,二月,三月※,四月※,五月,六月※,七月,八月※,九月,十月,十一月,十二月※,
グレゴリオ暦,1662/2/19,3月20日,4月19日,5月18日,6月16日,7月16日,8月14日,9月13日,10月12日,11月11日,12月11日,1663/1/10,
ユリウス暦,1662/2/9,3月10日,4月9日,5月8日,6月6日,7月6日,8月4日,9月3日,10月2日,11月1日,12月1日,12月31日,
寛文三年（癸卯）,一月,二月※,三月,四月※,五月※,六月※,七月,八月※,九月,十月,十一月,十二月※,
グレゴリオ暦,1663/2/8,3月10日,4月8日,5月8日,6月6日,7月5日,8月3日,9月2日,10月1日,10月31日,11月30日,12月30日,
ユリウス暦,1663/1/29,2月28日,3月29日,4月28日,5月27日,6月25日,7月24日,8月23日,9月21日,10月21日,11月20日,12月20日,
寛文四年（甲辰）,一月,二月,三月※,四月,五月※,閏五月※,六月※,七月,八月※,九月,十月,十一月※,十二月
グレゴリオ暦,1664/1/28,2月27日,3月28日,4月26日,5月26日,6月24日,7月23日,8月21日,9月20日,10月19日,11月18日,12月18日,1665/1/16
ユリウス暦,1664/1/18,2月17日,3月18日,4月16日,5月16日,6月14日,7月13日,8月11日,9月10日,10月9日,11月8日,12月8日,1665/1/6
寛文五年（乙巳）,一月,二月,三月※,四月,五月※,六月※,七月※,八月,九月※,十月,十一月,十二月※,
グレゴリオ暦,1665/2/15,3月17日,4月16日,5月15日,6月14日,7月13日,8月11日,9月9日,10月9日,11月7日,12月7日,1666/1/6,
ユリウス暦,1665/2/5,3月7日,4月6日,5月5日,6月4日,7月3日,8月1日,8月30日,9月29日,10月28日,11月27日,12月27日,
寛文六年（丙午）,一月,二月,三月※,四月,五月※,六月,七月※,八月,九月※,十月※,十一月,十二月※,
グレゴリオ暦,1666/2/4,3月6日,4月5日,5月4日,6月3日,7月2日,8月1日,8月30日,9月29日,10月28日,11月26日,12月26日,
ユリウス暦,1666/1/25,2月24日,3月26日,4月24日,5月24日,6月22日,7月22日,8月20日,9月19日,10月18日,11月16日,12月16日,
寛文七年（丁未）,一月,二月,閏二月※,三月,四月,五月※,六月,七月※,八月,九月※,十月※,十一月,十二月※
グレゴリオ暦,1667/1/24,2月23日,3月25日,4月23日,5月23日,6月22日,7月21日,8月20日,9月18日,10月18日,11月16日,12月15日,1668/1/14
ユリウス暦,1667/1/14,2月13日,3月15日,4月13日,5月13日,6月12日,7月11日,8月10日,9月8日,10月8日,11月6日,12月5日,1668/1/4
寛文八年（戊申）,一月,二月,三月※,四月,五月※,六月,七月,八月※,九月,十月※,十一月,十二月※,
グレゴリオ暦,1668/2/12,3月13日,4月12日,5月11日,6月10日,7月9日,8月8日,9月7日,10月6日,11月5日,12月4日,1669/1/3,
ユリウス暦,1668/2/2,3月3日,4月2日,5月1日,5月31日,6月29日,7月29日,8月28日,9月26日,10月26日,11月24日,12月24日,
寛文九年（己酉）,一月※,二月,三月※,四月,五月※,六月,七月,八月※,九月,十月,閏十月※,十一月,十二月※
グレゴリオ暦,1669/2/1,3月2日,4月1日,4月30日,5月30日,6月28日,7月28日,8月27日,9月25日,10月25日,11月24日,12月23日,1670/1/22
ユリウス暦,1669/1/22,2月20日,3月22日,4月20日,5月20日,6月18日,7月18日,8月17日,9月15日,10月15日,11月14日,12月13日,1670/1/12
寛文十年（庚戌）,一月※,二月,三月※,四月,五月※,六月,七月※,八月,九月,十月,十一月※,十二月,
グレゴリオ暦,1670/2/20,3月21日,4月20日,5月19日,6月18日,7月17日,8月16日,9月14日,10月14日,11月13日,12月13日,1671/1/11,
ユリウス暦,1670/2/10,3月11日,4月10日,5月9日,6月8日,7月7日,8月6日,9月4日,10月4日,11月3日,12月3日,1671/1/1,
寛文十一年（辛亥）,一月※,二月,三月※,四月※,五月,六月※,七月※,八月,九月,十月,十一月※,十二月,
グレゴリオ暦,1671/2/10,3月11日,4月10日,5月9日,6月7日,7月7日,8月5日,9月3日,10月3日,11月2日,12月2日,12月31日,
ユリウス暦,1671/1/31,3月1日,3月31日,4月29日,5月28日,6月27日,7月26日,8月24日,9月23日,10月23日,11月22日,12月21日,
寛文十二年（壬子）,一月,二月※,三月,四月※,五月※,六月※,閏六月,七月※,八月,九月,十月※,十一月,十二月
グレゴリオ暦,1672/1/30,2/29,3月29日,4月28日,5月27日,6月25日,7月24日,8月23日,9月21日,10月21日,11月20日,12月19日,1673/1/18
ユリウス暦,1672/1/20,2月19日,3月19日,4月18日,5月17日,6月15日,7月14日,8月13日,9月11日,10月11日,11月10日,12月9日,1673/1/8
寛文十三年（癸丑）,一月,二月※,三月,四月※,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月,
グレゴリオ暦,1673/2/17,3月19日,4月17日,5月17日,6月15日,7月14日,8月12日,9月11日,10月10日,11月9日,12月8日,1674/1/7,
ユリウス暦,1673/2/7,3月9日,4月7日,5月7日,6月5日,7月4日,8月2日,9月1日,9月30日,10月30日,11月28日,12月28日,
延宝元年（癸丑）,一月,二月※,三月,四月※,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月,
グレゴリオ暦,1673/2/17,3月19日,4月17日,5月17日,6月15日,7月14日,8月12日,9月11日,10月10日,11月9日,12月8日,1674/1/7,
ユリウス暦,1673/2/7,3月9日,4月7日,5月7日,6月5日,7月4日,8月2日,9月1日,9月30日,10月30日,11月28日,12月28日,
延宝二年（甲寅）,一月,二月※,三月,四月※,五月,六月※,七月※,八月,九月※,十月,十一月※,十二月,
グレゴリオ暦,1674/2/6,3月8日,4月6日,5月6日,6月4日,7月4日,8月2日,8月31日,9月30日,10月29日,11月28日,12月27日,
ユリウス暦,1674/1/27,2月26日,3月27日,4月26日,5月25日,6月24日,7月23日,8月21日,9月20日,10月19日,11月18日,12月17日,
延宝三年（乙卯）,一月,二月※,三月,四月,閏四月※,五月,六月※,七月,八月※,九月※,十月,十一月※,十二月
グレゴリオ暦,1675/1/26,2月25日,3月26日,4月25日,5月25日,6月23日,7月23日,8月21日,9月20日,10月19日,11月17日,12月17日,1676/1/15
ユリウス暦,1675/1/16,2月15日,3月16日,4月15日,5月15日,6月13日,7月13日,8月11日,9月10日,10月9日,11月7日,12月7日,1676/1/5
延宝四年（丙辰）,一月,二月※,三月,四月,五月※,六月,七月※,八月,九月※,十月※,十一月,十二月※,
グレゴリオ暦,1676/2/14,3月15日,4月13日,5月13日,6月12日,7月11日,8月10日,9月8日,10月8日,11月6日,12月5日,1677/1/4,
ユリウス暦,1676/2/4,3月5日,4月3日,5月3日,6月2日,7月1日,7月31日,8月29日,9月28日,10月27日,11月25日,12月25日,
延宝五年（丁巳）,一月,二月※,三月,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月※,閏十二月※
グレゴリオ暦,1677/2/2,3月4日,4月2日,5月2日,6月1日,6月30日,7月30日,8月28日,9月27日,10月27日,11月25日,12月25日,1678/1/23
ユリウス暦,1677/1/23,2月22日,3月23日,4月22日,5月22日,6月20日,7月20日,8月18日,9月17日,10月17日,11月15日,12月15日,1678/1/13
延宝六年（戊午）,一月,二月※,三月,四月※,五月,六月※,七月,八月,九月※,十月,十一月,十二月※,
グレゴリオ暦,1678/2/21,3月23日,4月21日,5月21日,6月19日,7月19日,8月17日,9月16日,10月16日,11月14日,12月14日,1679/1/13,
ユリウス暦,1678/2/11,3月13日,4月11日,5月11日,6月9日,7月9日,8月7日,9月6日,10月6日,11月4日,12月4日,1679/1/3,
延宝七年（己未）,一月※,二月,三月※,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月,
グレゴリオ暦,1679/2/11,3月12日,4月11日,5月10日,6月9日,7月8日,8月7日,9月5日,10月5日,11月4日,12月3日,1680/1/2,
ユリウス暦,1679/2/1,3月2日,4月1日,4月30日,5月30日,6月28日,7月28日,8月26日,9月25日,10月25日,11月23日,12月23日,
延宝八年（庚申）,一月※,二月,三月※,四月※,五月※,六月,七月※,八月,閏八月,九月※,十月,十一月,十二月
グレゴリオ暦,1680/2/1,3月1日,3月31日,4月29日,5月28日,6月26日,7月26日,8月24日,9月23日,10月23日,11月21日,12月21日,1681/1/20
ユリウス暦,1680/1/22,2月20日,3月21日,4月19日,5月18日,6月16日,7月16日,8月14日,9月13日,10月13日,11月11日,12月11日,1681/1/10
延宝九年（辛酉）,一月※,二月,三月※,四月※,五月※,六月,七月※,八月,九月※,十月,十一月,十二月,
グレゴリオ暦,1681/2/19,3月20日,4月19日,5月18日,6月16日,7月15日,8月14日,9月12日,10月12日,11月10日,12月10日,1682/1/9,
ユリウス暦,1681/2/9,3月10日,4月9日,5月8日,6月6日,7月5日,8月4日,9月2日,10月2日,10月31日,11月30日,12月30日,
天和元年（辛酉）,一月※,二月,三月※,四月※,五月※,六月,七月※,八月,九月※,十月,十一月,十二月,
グレゴリオ暦,1681/2/19,3月20日,4月19日,5月18日,6月16日,7月15日,8月14日,9月12日,10月12日,11月10日,12月10日,1682/1/9,
ユリウス暦,1681/2/9,3月10日,4月9日,5月8日,6月6日,7月5日,8月4日,9月2日,10月2日,10月31日,11月30日,12月30日,
天和二年（壬戌）,一月※,二月,三月,四月※,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月,
グレゴリオ暦,1682/2/8,3月9日,4月8日,5月8日,6月6日,7月5日,8月3日,9月2日,10月1日,10月31日,11月29日,12月29日,
ユリウス暦,1682/1/29,2月27日,3月29日,4月28日,5月27日,6月25日,7月24日,8月23日,9月21日,10月21日,11月19日,12月19日,
天和三年（癸亥）,一月,二月※,三月,四月※,五月,閏五月※,六月※,七月,八月※,九月,十月※,十一月,十二月
グレゴリオ暦,1683/1/28,2月27日,3月28日,4月27日,5月26日,6月25日,7月24日,8月22日,9月21日,10月20日,11月19日,12月18日,1684/1/17
ユリウス暦,1683/1/18,2月17日,3月18日,4月17日,5月16日,6月15日,7月14日,8月12日,9月11日,10月10日,11月9日,12月8日,1684/1/7
天和四年（甲子）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月※,十月,十一月※,十二月,
グレゴリオ暦,1684/2/16,3月16日,4月15日,5月15日,6月13日,7月13日,8月11日,9月10日,10月9日,11月7日,12月7日,1685/1/5,
ユリウス暦,1684/2/6,3月6日,4月5日,5月5日,6月3日,7月3日,8月1日,8月31日,9月29日,10月28日,11月27日,12月26日,
貞享元年（甲子）,一月※,二月,三月,四月※,五月,六月※,七月,八月※,九月※,十月,十一月※,十二月,
グレゴリオ暦,1684/2/16,3月16日,4月15日,5月15日,6月13日,7月13日,8月11日,9月10日,10月9日,11月7日,12月7日,1685/1/5,
ユリウス暦,1684/2/6,3月6日,4月5日,5月5日,6月3日,7月3日,8月1日,8月31日,9月29日,10月28日,11月27日,12月26日,
貞享二年（乙丑）,一月※,二月,三月※,四月,五月,六月※,七月,八月※,九月,十月※,十一月,十二月※,
グレゴリオ暦,1685/2/4,3月5日,4月4日,5月3日,6月2日,7月2日,7月31日,8月30日,9月28日,10月28日,11月26日,12月26日,
ユリウス暦,1685/1/25,2月23日,3月25日,4月23日,5月23日,6月22日,7月21日,8月20日,9月18日,10月18日,11月16日,12月16日,
貞享三年（丙寅）,一月,二月※,三月,閏三月※,四月,五月※,六月,七月,八月※,九月,十月※,十一月,十二月※
グレゴリオ暦,1686/1/24,2月23日,3月24日,4月23日,5月22日,6月21日,7月20日,8月19日,9月18日,10月17日,11月16日,12月15日,1687/1/14
ユリウス暦,1686/1/14,2月13日,3月14日,4月13日,5月12日,6月11日,7月10日,8月9日,9月8日,10月7日,11月6日,12月5日,1687/1/4
貞享四年（丁卯）,一月,二月※,三月※,四月,五月※,六月,七月,八月※,九月,十月,十一月※,十二月,
グレゴリオ暦,1687/2/12,3月14日,4月12日,5月11日,6月10日,7月9日,8月8日,9月7日,10月6日,11月5日,12月5日,1688/1/3,
ユリウス暦,1687/2/2,3月4日,4月2日,5月1日,5月31日,6月29日,7月29日,8月28日,9月26日,10月26日,11月25日,12月24日,
貞享五年（戊辰）,一月※,二月,三月※,四月※,五月,六月※,七月,八月※,九月,十月,十一月,十二月※,
グレゴリオ暦,1688/2/2,3月2日,4月1日,4月30日,5月29日,6月28日,7月27日,8月26日,9月24日,10月24日,11月23日,12月23日,
ユリウス暦,1688/1/23,2月21日,3月22日,4月20日,5月19日,6月18日,7月17日,8月16日,9月14日,10月14日,11月13日,12月13日,
元禄元年（戊辰）,一月※,二月,三月※,四月※,五月,六月※,七月,八月※,九月,十月,十一月,十二月※,
グレゴリオ暦,1688/2/2,3月2日,4月1日,4月30日,5月29日,6月28日,7月27日,8月26日,9月24日,10月24日,11月23日,12月23日,
ユリウス暦,1688/1/23,2月21日,3月22日,4月20日,5月19日,6月18日,7月17日,8月16日,9月14日,10月14日,11月13日,12月13日,
元禄二年（己巳）,一月,閏一月※,二月,三月※,四月※,五月,六月※,七月,八月※,九月,十月,十一月,十二月※
グレゴリオ暦,1689/1/21,2月20日,3月21日,4月20日,5月19日,6月17日,7月17日,8月15日,9月14日,10月13日,11月12日,12月12日,1690/1/11
ユリウス暦,1689/1/11,2月10日,3月11日,4月10日,5月9日,6月7日,7月7日,8月5日,9月4日,10月3日,11月2日,12月2日,1690/1/1
元禄三年（庚午）,一月,二月※,三月,四月※,五月※,六月,七月※,八月※,九月,十月,十一月※,十二月,
グレゴリオ暦,1690/2/9,3月11日,4月9日,5月9日,6月7日,7月6日,8月5日,9月3日,10月2日,11月1日,12月1日,12月30日,
ユリウス暦,1690/1/30,3月1日,3月30日,4月29日,5月28日,6月26日,7月26日,8月24日,9月22日,10月22日,11月21日,12月20日,
